2024-08-28 20:54:39,142 [Worker-28: Updating Maven Project] INFO  o.e.m.c.i.l.LifecycleMappingFactory - Using org.eclipse.m2e.jdt.JarLifecycleMapping lifecycle mapping for MavenProject: HashCodeGenerator:HashCodeGenerator:0.0.1-SNAPSHOT @ C:\Users\swapnali\OneDrive\Desktop\TestAPI\APITest\HashCodeGenerator\pom.xml.
2024-08-28 20:54:39,538 [Worker-28: Updating Maven Project] INFO  o.e.m.c.i.l.LifecycleMappingFactory - Using org.eclipse.m2e.jdt.JarLifecycleMapping lifecycle mapping for MavenProject: HashGenerator:HashGenerator:0.0.1-SNAPSHOT @ C:\Users\swapnali\OneDrive\Desktop\TestAPI\APITest\HashGenerator\pom.xml.
2024-08-28 20:54:39,919 [Worker-28: Updating Maven Project] INFO  o.e.m.j.i.AbstractJavaProjectConfigurator - Adding source folder /HashCodeGenerator/src/main/java
2024-08-28 20:54:39,921 [Worker-28: Updating Maven Project] INFO  o.e.m.j.i.AbstractJavaProjectConfigurator - Adding resource folder /HashCodeGenerator/src/main/resources
2024-08-28 20:54:39,923 [Worker-28: Updating Maven Project] INFO  o.e.m.j.i.AbstractJavaProjectConfigurator - Adding source folder /HashCodeGenerator/src/test/java
2024-08-28 20:54:39,924 [Worker-28: Updating Maven Project] INFO  o.e.m.j.i.AbstractJavaProjectConfigurator - Adding resource folder /HashCodeGenerator/src/test/resources
2024-08-28 20:54:40,008 [Worker-28: Updating Maven Project] INFO  o.e.m.c.i.p.ProjectConfigurationManager - Update completed for 1 poms: local refresh takes 0.00 sec, refresh facades takes 0.00 sec, update config takes 0.00 sec 
2024-08-28 20:54:40,169 [Worker-28: Building] WARN  o.a.m.s.f.DefaultMavenResourcesFiltering - Using platform encoding (UTF-8 actually) to copy filtered resources, i.e. build is platform dependent!
2024-08-28 20:54:40,170 [Worker-28: Building] INFO  o.a.m.s.f.DefaultMavenResourcesFiltering - Copying 0 resource from src\main\resources to target\classes
2024-08-28 20:54:40,174 [Worker-28: Building] WARN  o.a.m.s.f.DefaultMavenResourcesFiltering - Using platform encoding (UTF-8 actually) to copy filtered resources, i.e. build is platform dependent!
2024-08-28 20:54:40,175 [Worker-28: Building] INFO  o.a.m.s.f.DefaultMavenResourcesFiltering - Copying 0 resource from src\test\resources to target\test-classes
2024-08-28 20:54:46,605 [main] INFO  o.e.m2e.actions.ExecutePomAction - Creating new launch configuration
2024-08-28 20:54:57,378 [Worker-33: Launching HashCodeGenerator (1)] INFO  o.eclipse.m2e.core.internal.Bundles - getClasspathEntries(Bundle=org.eclipse.m2e.maven.runtime_3.9.700.20240602-2313 [359])
